timestamp,user_id,role,patient_id,action,department,device,location,label,hour,risk_score,reasons,risk_level
2026-02-02 02:53:27,U301,admin,P163,export,admin,mobile,office,0,2,10,"Access outside working hours, Export action (data leakage risk), Access from mobile device",High Risk
2026-02-04 17:08:05,U101,doctor,P059,update,cardiology,mobile,ward,0,17,1,Access from mobile device,Normal
2026-02-02 01:24:59,U101,doctor,P046,update,cardiology,desktop,ICU,0,1,3,Access outside working hours,Normal
2026-02-04 13:07:59,U301,admin,P110,view,admin,mobile,office,0,13,1,Access from mobile device,Normal
2026-02-02 09:54:14,U101,doctor,P069,view,cardiology,mobile,ICU,0,9,1,Access from mobile device,Normal
2026-02-02 09:13:55,U101,doctor,P197,update,cardiology,desktop,ward,0,9,0,,Normal
2026-02-04 08:30:42,U101,doctor,P070,update,cardiology,mobile,ICU,0,8,1,Access from mobile device,Normal
2026-02-02 09:13:34,U202,nurse,P029,view,orthopedics,desktop,ICU,0,9,0,,Normal
2026-02-03 13:43:18,U301,admin,P005,view,admin,mobile,office,0,13,1,Access from mobile device,Normal
2026-02-01 11:14:08,U101,doctor,P130,view,cardiology,desktop,ICU,0,11,0,,Normal
2026-02-03 10:15:16,U201,nurse,P007,view,cardiology,desktop,ward,0,10,0,,Normal
2026-02-01 22:42:45,U101,doctor,P140,view,admin,mobile,home,1,22,7,"Access outside working hours, Access from home location, Access from mobile device",Suspicious
2026-02-03 09:49:41,U101,doctor,P040,view,cardiology,desktop,ward,0,9,0,,Normal
2026-02-02 22:25:19,U101,doctor,P109,view,cardiology,desktop,ICU,0,22,3,Access outside working hours,Normal
2026-02-02 01:04:55,U102,doctor,P054,view,admin,desktop,office,1,1,3,Access outside working hours,Normal
2026-02-04 14:29:45,U102,doctor,P020,update,neurology,mobile,ward,0,14,1,Access from mobile device,Normal
2026-02-03 11:54:56,U202,nurse,P158,view,orthopedics,desktop,ward,0,11,0,,Normal
2026-02-01 10:03:30,U301,admin,P062,view,admin,desktop,office,0,10,0,,Normal
2026-02-01 09:01:55,U202,nurse,P034,view,orthopedics,mobile,ICU,0,9,1,Access from mobile device,Normal
2026-02-04 08:50:14,U301,admin,P020,view,admin,desktop,office,0,8,0,,Normal
2026-02-03 10:28:40,U101,doctor,P117,update,cardiology,desktop,ICU,0,10,0,,Normal
2026-02-02 08:12:06,U101,doctor,P184,update,cardiology,desktop,ward,0,8,0,,Normal
2026-02-03 15:06:45,U202,nurse,P005,view,orthopedics,mobile,ward,0,15,1,Access from mobile device,Normal
2026-02-02 09:53:23,U301,admin,P024,view,admin,mobile,office,0,9,1,Access from mobile device,Normal
2026-02-01 09:22:11,U201,nurse,P197,view,cardiology,desktop,ICU,0,9,0,,Normal
2026-02-03 03:11:57,U101,doctor,P057,view,neurology,mobile,office,1,3,4,"Access outside working hours, Access from mobile device",Suspicious
2026-02-01 13:38:03,U102,doctor,P041,update,neurology,mobile,ICU,0,13,1,Access from mobile device,Normal
2026-02-03 18:33:31,U101,doctor,P113,view,cardiology,desktop,ICU,0,18,0,,Normal
2026-02-01 16:09:07,U201,nurse,P079,view,cardiology,desktop,ICU,0,16,0,,Normal
2026-02-02 10:47:04,U301,admin,P059,view,admin,mobile,office,0,10,1,Access from mobile device,Normal
2026-02-03 08:20:55,U201,nurse,P127,view,cardiology,desktop,ward,0,8,0,,Normal
2026-02-04 16:55:32,U102,doctor,P179,view,neurology,desktop,ICU,0,16,0,,Normal
2026-02-02 15:28:43,U301,admin,P199,export,admin,desktop,office,0,15,6,Export action (data leakage risk),Suspicious
2026-02-04 17:59:34,U301,admin,P030,view,admin,mobile,office,0,17,1,Access from mobile device,Normal
2026-02-03 14:24:21,U101,doctor,P046,view,cardiology,desktop,ward,0,14,0,,Normal
2026-02-05 18:01:04,U301,admin,P071,export,admin,desktop,office,0,18,6,Export action (data leakage risk),Suspicious
2026-02-04 17:03:27,U102,doctor,P020,view,neurology,desktop,ICU,0,17,0,,Normal
2026-02-02 02:04:18,U102,doctor,P114,view,neurology,desktop,ICU,0,2,3,Access outside working hours,Normal
2026-02-03 11:12:03,U202,nurse,P108,view,orthopedics,mobile,ward,0,11,1,Access from mobile device,Normal
2026-02-05 13:12:50,U101,doctor,P163,update,cardiology,mobile,ICU,0,13,1,Access from mobile device,Normal
2026-02-01 08:53:31,U201,nurse,P074,view,cardiology,mobile,ward,0,8,1,Access from mobile device,Normal
2026-02-03 16:03:03,U301,admin,P182,export,admin,desktop,office,0,16,6,Export action (data leakage risk),Suspicious
2026-02-03 09:08:17,U101,doctor,P111,update,cardiology,mobile,ICU,0,9,1,Access from mobile device,Normal
2026-02-05 18:37:07,U102,doctor,P012,view,neurology,desktop,ward,0,18,0,,Normal
2026-02-01 09:58:24,U202,nurse,P135,view,orthopedics,desktop,ward,0,9,0,,Normal
2026-02-05 14:05:56,U201,nurse,P152,view,cardiology,mobile,ward,0,14,1,Access from mobile device,Normal
2026-02-05 10:26:07,U101,doctor,P197,update,cardiology,desktop,ward,0,10,0,,Normal
2026-02-02 09:15:35,U102,doctor,P127,update,neurology,desktop,ICU,0,9,0,,Normal
2026-02-02 15:20:39,U102,doctor,P024,view,neurology,desktop,ward,0,15,0,,Normal
2026-02-02 23:20:48,U301,admin,P118,export,admin,desktop,home,1,23,12,"Access outside working hours, Export action (data leakage risk), Access from home location",High Risk
2026-02-04 09:34:03,U101,doctor,P165,view,cardiology,mobile,ward,0,9,1,Access from mobile device,Normal
2026-02-05 13:27:41,U201,nurse,P033,view,cardiology,desktop,ward,0,13,0,,Normal
2026-02-02 02:51:19,U301,admin,P049,export,admin,desktop,home,1,2,12,"Access outside working hours, Export action (data leakage risk), Access from home location",High Risk
2026-02-05 18:25:26,U201,nurse,P051,view,cardiology,desktop,ward,0,18,0,,Normal
2026-02-01 08:23:49,U202,nurse,P100,view,orthopedics,mobile,ICU,0,8,1,Access from mobile device,Normal
2026-02-03 02:47:48,U202,nurse,P066,view,neurology,desktop,office,1,2,3,Access outside working hours,Normal
2026-02-05 18:23:06,U201,nurse,P095,view,cardiology,desktop,ICU,0,18,0,,Normal
2026-02-02 07:47:59,U201,nurse,P022,view,cardiology,desktop,ward,0,7,3,Access outside working hours,Normal
2026-02-04 19:47:35,U101,doctor,P032,view,cardiology,desktop,ICU,0,19,3,Access outside working hours,Normal
2026-02-02 15:29:26,U102,doctor,P072,update,neurology,desktop,ward,0,15,0,,Normal
2026-02-01 17:55:43,U101,doctor,P047,view,cardiology,mobile,ward,0,17,1,Access from mobile device,Normal
2026-02-02 12:20:35,U102,doctor,P038,view,neurology,mobile,ICU,0,12,1,Access from mobile device,Normal
2026-02-02 10:01:48,U102,doctor,P177,update,neurology,desktop,ward,0,10,0,,Normal
2026-02-04 09:30:16,U101,doctor,P080,view,cardiology,desktop,ward,0,9,0,,Normal
2026-02-01 09:10:17,U301,admin,P175,view,admin,mobile,office,0,9,1,Access from mobile device,Normal
2026-02-04 10:36:24,U301,admin,P081,export,admin,desktop,office,0,10,6,Export action (data leakage risk),Suspicious
2026-02-03 17:50:53,U201,nurse,P162,view,cardiology,mobile,ward,0,17,1,Access from mobile device,Normal
2026-02-02 09:12:05,U301,admin,P114,view,admin,mobile,office,0,9,1,Access from mobile device,Normal
2026-02-05 12:40:17,U301,admin,P145,export,admin,mobile,office,0,12,7,"Export action (data leakage risk), Access from mobile device",Suspicious
2026-02-02 02:08:18,U301,admin,P057,export,admin,mobile,home,1,2,13,"Access outside working hours, Export action (data leakage risk), Access from home location, Access from mobile device",High Risk
2026-02-01 14:20:07,U301,admin,P032,view,admin,desktop,office,0,14,0,,Normal
2026-02-03 15:22:44,U101,doctor,P047,update,cardiology,mobile,ward,0,15,1,Access from mobile device,Normal
2026-02-04 14:28:02,U202,nurse,P186,view,orthopedics,mobile,ICU,0,14,1,Access from mobile device,Normal
2026-02-03 15:51:53,U201,nurse,P120,view,cardiology,desktop,ICU,0,15,0,,Normal
2026-02-02 17:14:57,U102,doctor,P116,view,neurology,desktop,ICU,0,17,0,,Normal
2026-02-01 05:24:16,U202,nurse,P037,view,orthopedics,desktop,ward,0,5,3,Access outside working hours,Normal
2026-02-05 11:20:19,U202,nurse,P001,view,orthopedics,mobile,ward,0,11,1,Access from mobile device,Normal
2026-02-04 00:17:27,U301,admin,P183,export,admin,desktop,home,1,0,12,"Access outside working hours, Export action (data leakage risk), Access from home location",High Risk
2026-02-01 14:43:46,U101,doctor,P054,view,cardiology,desktop,ICU,0,14,0,,Normal
2026-02-05 08:44:02,U301,admin,P176,view,admin,desktop,office,0,8,0,,Normal
2026-02-04 15:06:15,U301,admin,P173,export,admin,mobile,office,0,15,7,"Export action (data leakage risk), Access from mobile device",Suspicious
2026-02-03 08:44:33,U202,nurse,P007,view,orthopedics,mobile,ICU,0,8,1,Access from mobile device,Normal
2026-02-04 13:12:40,U301,admin,P068,export,admin,mobile,office,0,13,7,"Export action (data leakage risk), Access from mobile device",Suspicious
2026-02-03 15:00:46,U101,doctor,P042,update,cardiology,desktop,ward,0,15,0,,Normal
2026-02-01 13:37:07,U301,admin,P025,view,admin,desktop,office,0,13,0,,Normal
2026-02-04 00:52:04,U102,doctor,P172,view,orthopedics,mobile,office,1,0,4,"Access outside working hours, Access from mobile device",Suspicious
2026-02-03 09:22:35,U101,doctor,P152,view,cardiology,desktop,ward,0,9,0,,Normal
2026-02-03 10:43:49,U202,nurse,P135,view,orthopedics,mobile,ward,0,10,1,Access from mobile device,Normal
2026-02-01 13:36:38,U101,doctor,P039,view,cardiology,desktop,ward,0,13,0,,Normal
2026-02-02 13:07:29,U301,admin,P176,view,admin,desktop,office,0,13,0,,Normal
2026-02-04 13:58:53,U102,doctor,P168,update,neurology,desktop,ward,0,13,0,,Normal
2026-02-01 15:21:35,U201,nurse,P180,view,cardiology,mobile,ICU,0,15,1,Access from mobile device,Normal
2026-02-03 05:56:21,U102,doctor,P134,update,neurology,mobile,ICU,0,5,4,"Access outside working hours, Access from mobile device",Suspicious
2026-02-05 14:31:25,U201,nurse,P023,view,cardiology,mobile,ICU,0,14,1,Access from mobile device,Normal
2026-02-02 10:15:09,U201,nurse,P192,view,cardiology,desktop,ICU,0,10,0,,Normal
2026-02-02 02:49:45,U102,doctor,P118,view,neurology,mobile,ICU,0,2,4,"Access outside working hours, Access from mobile device",Suspicious
2026-02-02 12:05:58,U301,admin,P171,export,admin,desktop,office,0,12,6,Export action (data leakage risk),Suspicious
2026-02-04 09:07:05,U201,nurse,P026,view,cardiology,mobile,ward,0,9,1,Access from mobile device,Normal
2026-02-03 06:12:54,U202,nurse,P113,view,orthopedics,mobile,ICU,0,6,4,"Access outside working hours, Access from mobile device",Suspicious
2026-02-05 18:08:00,U202,nurse,P084,view,orthopedics,desktop,ICU,0,18,0,,Normal
2026-02-04 14:35:50,U201,nurse,P089,view,cardiology,desktop,ICU,0,14,0,,Normal
2026-02-01 10:18:02,U101,doctor,P183,update,cardiology,mobile,ward,0,10,1,Access from mobile device,Normal
2026-02-03 02:01:18,U201,nurse,P009,view,admin,mobile,home,1,2,7,"Access outside working hours, Access from home location, Access from mobile device",Suspicious
2026-02-01 22:46:53,U202,nurse,P025,view,cardiology,mobile,home,1,22,7,"Access outside working hours, Access from home location, Access from mobile device",Suspicious
2026-02-05 10:40:31,U201,nurse,P010,view,cardiology,desktop,ward,0,10,0,,Normal
2026-02-04 13:38:15,U202,nurse,P153,view,orthopedics,mobile,ICU,0,13,1,Access from mobile device,Normal
2026-02-03 16:51:17,U201,nurse,P029,view,cardiology,desktop,ward,0,16,0,,Normal
2026-02-01 10:19:53,U102,doctor,P041,update,neurology,desktop,ward,0,10,0,,Normal
2026-02-04 11:59:27,U301,admin,P015,view,admin,desktop,office,0,11,0,,Normal
2026-02-01 00:05:08,U202,nurse,P003,view,cardiology,mobile,office,1,0,4,"Access outside working hours, Access from mobile device",Suspicious
2026-02-04 17:33:20,U101,doctor,P118,update,cardiology,desktop,ICU,0,17,0,,Normal
2026-02-03 09:16:53,U301,admin,P123,view,admin,mobile,office,0,9,1,Access from mobile device,Normal
2026-02-03 18:58:50,U202,nurse,P097,view,orthopedics,desktop,ward,0,18,0,,Normal
2026-02-01 07:57:18,U201,nurse,P051,view,cardiology,desktop,ICU,0,7,3,Access outside working hours,Normal
2026-02-02 13:33:11,U101,doctor,P001,view,cardiology,mobile,ICU,0,13,1,Access from mobile device,Normal
2026-02-05 08:05:03,U202,nurse,P180,view,orthopedics,desktop,ICU,0,8,0,,Normal
2026-02-04 06:39:18,U202,nurse,P081,view,orthopedics,desktop,ward,0,6,3,Access outside working hours,Normal
2026-02-02 09:17:09,U101,doctor,P140,view,cardiology,desktop,ward,0,9,0,,Normal
2026-02-01 09:22:59,U201,nurse,P070,view,cardiology,mobile,ICU,0,9,1,Access from mobile device,Normal
2026-02-02 00:56:41,U301,admin,P181,export,admin,desktop,home,1,0,12,"Access outside working hours, Export action (data leakage risk), Access from home location",High Risk
2026-02-01 16:29:35,U301,admin,P064,view,admin,desktop,office,0,16,0,,Normal
2026-02-04 16:29:03,U101,doctor,P194,view,cardiology,desktop,ICU,0,16,0,,Normal
2026-02-05 18:36:07,U301,admin,P006,export,admin,mobile,office,0,18,7,"Export action (data leakage risk), Access from mobile device",Suspicious
2026-02-01 23:28:21,U101,doctor,P181,view,neurology,mobile,home,1,23,7,"Access outside working hours, Access from home location, Access from mobile device",Suspicious
2026-02-05 17:45:59,U202,nurse,P012,view,orthopedics,desktop,ICU,0,17,0,,Normal
2026-02-05 16:41:10,U201,nurse,P167,view,cardiology,desktop,ICU,0,16,0,,Normal
2026-02-01 10:25:08,U202,nurse,P068,view,orthopedics,mobile,ward,0,10,1,Access from mobile device,Normal
2026-02-01 15:06:27,U201,nurse,P193,view,cardiology,mobile,ward,0,15,1,Access from mobile device,Normal
2026-02-05 17:27:42,U102,doctor,P149,update,neurology,desktop,ICU,0,17,0,,Normal
2026-02-04 17:09:01,U101,doctor,P188,view,cardiology,mobile,ward,0,17,1,Access from mobile device,Normal
2026-02-05 04:05:48,U101,doctor,P102,view,cardiology,mobile,ICU,0,4,4,"Access outside working hours, Access from mobile device",Suspicious
2026-02-04 18:50:49,U301,admin,P147,view,admin,desktop,office,0,18,0,,Normal
2026-02-04 11:29:42,U301,admin,P076,view,admin,mobile,office,0,11,1,Access from mobile device,Normal
2026-02-03 12:11:17,U102,doctor,P076,view,neurology,mobile,ICU,0,12,1,Access from mobile device,Normal
2026-02-05 12:12:01,U301,admin,P174,view,admin,mobile,office,0,12,1,Access from mobile device,Normal
2026-02-05 15:14:20,U301,admin,P046,export,admin,desktop,office,0,15,6,Export action (data leakage risk),Suspicious
2026-02-01 11:23:24,U102,doctor,P088,update,neurology,desktop,ward,0,11,0,,Normal
2026-02-04 16:39:44,U301,admin,P186,view,admin,desktop,office,0,16,0,,Normal
2026-02-03 08:09:22,U201,nurse,P047,view,cardiology,mobile,ward,0,8,1,Access from mobile device,Normal
2026-02-04 18:14:04,U101,doctor,P136,view,cardiology,desktop,ward,0,18,0,,Normal
2026-02-01 16:56:55,U102,doctor,P064,update,neurology,desktop,ward,0,16,0,,Normal
2026-02-04 15:40:11,U101,doctor,P165,update,cardiology,desktop,ICU,0,15,0,,Normal
2026-02-01 18:10:55,U101,doctor,P038,view,cardiology,mobile,ICU,0,18,1,Access from mobile device,Normal
2026-02-04 03:43:31,U202,nurse,P095,view,orthopedics,mobile,ICU,0,3,4,"Access outside working hours, Access from mobile device",Suspicious
2026-02-03 17:25:54,U101,doctor,P088,view,cardiology,desktop,ICU,0,17,0,,Normal
2026-02-03 14:50:16,U101,doctor,P187,view,cardiology,mobile,ward,0,14,1,Access from mobile device,Normal
2026-02-01 01:59:00,U101,doctor,P012,view,neurology,desktop,office,1,1,3,Access outside working hours,Normal
2026-02-04 04:55:37,U202,nurse,P001,view,orthopedics,mobile,ward,0,4,4,"Access outside working hours, Access from mobile device",Suspicious
2026-02-01 12:56:34,U201,nurse,P008,view,cardiology,mobile,ICU,0,12,1,Access from mobile device,Normal
2026-02-05 20:36:40,U102,doctor,P150,view,neurology,mobile,ward,0,20,4,"Access outside working hours, Access from mobile device",Suspicious
2026-02-03 16:34:39,U202,nurse,P132,view,orthopedics,mobile,ICU,0,16,1,Access from mobile device,Normal
2026-02-04 15:46:34,U101,doctor,P116,view,cardiology,desktop,ICU,0,15,0,,Normal
2026-02-04 12:40:10,U202,nurse,P033,view,orthopedics,mobile,ICU,0,12,1,Access from mobile device,Normal
2026-02-02 16:26:47,U301,admin,P087,view,admin,mobile,office,0,16,1,Access from mobile device,Normal
2026-02-04 15:51:26,U301,admin,P064,view,admin,desktop,office,0,15,0,,Normal
2026-02-05 17:40:55,U201,nurse,P013,view,cardiology,mobile,ward,0,17,1,Access from mobile device,Normal
2026-02-05 08:33:32,U102,doctor,P024,view,neurology,desktop,ICU,0,8,0,,Normal
2026-02-01 01:59:10,U101,doctor,P121,view,admin,mobile,home,1,1,7,"Access outside working hours, Access from home location, Access from mobile device",Suspicious
2026-02-04 07:37:25,U101,doctor,P157,update,cardiology,desktop,ICU,0,7,3,Access outside working hours,Normal
2026-02-01 01:37:02,U102,doctor,P117,view,orthopedics,mobile,office,1,1,4,"Access outside working hours, Access from mobile device",Suspicious
2026-02-04 17:08:28,U201,nurse,P167,view,cardiology,mobile,ward,0,17,1,Access from mobile device,Normal
2026-02-03 17:27:40,U202,nurse,P106,view,orthopedics,desktop,ICU,0,17,0,,Normal
2026-02-02 12:34:20,U201,nurse,P160,view,cardiology,desktop,ICU,0,12,0,,Normal
2026-02-03 18:35:52,U102,doctor,P144,view,neurology,mobile,ICU,0,18,1,Access from mobile device,Normal
2026-02-03 10:55:59,U101,doctor,P179,view,cardiology,desktop,ICU,0,10,0,,Normal
2026-02-02 18:58:15,U201,nurse,P149,view,cardiology,mobile,ICU,0,18,1,Access from mobile device,Normal
2026-02-03 13:51:51,U202,nurse,P027,view,orthopedics,mobile,ICU,0,13,1,Access from mobile device,Normal
2026-02-05 01:44:18,U201,nurse,P171,view,orthopedics,desktop,home,1,1,6,"Access outside working hours, Access from home location",Suspicious
2026-02-03 23:36:42,U202,nurse,P174,view,orthopedics,mobile,ICU,0,23,4,"Access outside working hours, Access from mobile device",Suspicious
2026-02-04 22:40:03,U301,admin,P077,view,admin,mobile,office,0,22,4,"Access outside working hours, Access from mobile device",Suspicious
2026-02-05 09:46:29,U201,nurse,P175,view,cardiology,desktop,ICU,0,9,0,,Normal
2026-02-03 13:24:36,U301,admin,P100,view,admin,mobile,office,0,13,1,Access from mobile device,Normal
2026-02-04 18:26:25,U102,doctor,P173,view,neurology,desktop,ICU,0,18,0,,Normal
2026-02-05 02:24:15,U101,doctor,P062,view,orthopedics,mobile,office,1,2,4,"Access outside working hours, Access from mobile device",Suspicious
2026-02-03 22:17:18,U101,doctor,P069,update,cardiology,desktop,ward,0,22,3,Access outside working hours,Normal
2026-02-03 18:24:09,U202,nurse,P165,view,orthopedics,desktop,ward,0,18,0,,Normal
2026-02-04 08:41:41,U201,nurse,P064,view,cardiology,mobile,ward,0,8,1,Access from mobile device,Normal
2026-02-05 10:04:22,U101,doctor,P021,view,cardiology,mobile,ward,0,10,1,Access from mobile device,Normal
2026-02-05 10:23:23,U202,nurse,P039,view,orthopedics,mobile,ICU,0,10,1,Access from mobile device,Normal
2026-02-03 09:39:55,U101,doctor,P100,view,cardiology,mobile,ward,0,9,1,Access from mobile device,Normal
2026-02-01 21:01:40,U201,nurse,P028,view,cardiology,desktop,ICU,0,21,3,Access outside working hours,Normal
2026-02-04 10:40:42,U102,doctor,P100,update,neurology,mobile,ward,0,10,1,Access from mobile device,Normal
2026-02-05 18:17:41,U101,doctor,P071,update,cardiology,mobile,ward,0,18,1,Access from mobile device,Normal
2026-02-01 18:47:11,U301,admin,P182,view,admin,desktop,office,0,18,0,,Normal
2026-02-01 10:47:38,U101,doctor,P111,view,cardiology,mobile,ICU,0,10,1,Access from mobile device,Normal
2026-02-04 14:59:12,U202,nurse,P082,view,orthopedics,desktop,ward,0,14,0,,Normal
2026-02-04 14:45:30,U301,admin,P114,export,admin,mobile,office,0,14,7,"Export action (data leakage risk), Access from mobile device",Suspicious
2026-02-05 03:21:19,U101,doctor,P123,view,admin,desktop,office,1,3,3,Access outside working hours,Normal
2026-02-04 08:27:13,U102,doctor,P064,update,neurology,desktop,ICU,0,8,0,,Normal
2026-02-02 23:59:38,U201,nurse,P186,view,cardiology,mobile,ICU,0,23,4,"Access outside working hours, Access from mobile device",Suspicious
2026-02-02 19:26:34,U301,admin,P100,export,admin,mobile,office,0,19,10,"Access outside working hours, Export action (data leakage risk), Access from mobile device",High Risk
2026-02-04 18:11:09,U201,nurse,P010,view,cardiology,desktop,ward,0,18,0,,Normal
2026-02-01 14:34:44,U301,admin,P063,export,admin,desktop,office,0,14,6,Export action (data leakage risk),Suspicious
2026-02-02 08:03:18,U102,doctor,P014,update,neurology,mobile,ICU,0,8,1,Access from mobile device,Normal
2026-02-04 17:11:50,U102,doctor,P069,view,neurology,desktop,ward,0,17,0,,Normal
2026-02-02 13:30:06,U202,nurse,P045,view,orthopedics,mobile,ICU,0,13,1,Access from mobile device,Normal
2026-02-03 14:23:07,U102,doctor,P163,view,neurology,desktop,ward,0,14,0,,Normal
2026-02-05 12:27:05,U201,nurse,P196,view,cardiology,mobile,ICU,0,12,1,Access from mobile device,Normal
2026-02-01 23:18:50,U202,nurse,P198,view,neurology,mobile,office,1,23,4,"Access outside working hours, Access from mobile device",Suspicious
2026-02-01 12:19:34,U201,nurse,P172,view,cardiology,desktop,ward,0,12,0,,Normal
2026-02-02 11:57:49,U202,nurse,P041,view,orthopedics,desktop,ICU,0,11,0,,Normal
2026-02-01 15:14:04,U201,nurse,P149,view,cardiology,mobile,ward,0,15,1,Access from mobile device,Normal
2026-02-03 16:13:40,U201,nurse,P057,view,cardiology,desktop,ward,0,16,0,,Normal
2026-02-04 11:19:51,U201,nurse,P165,view,cardiology,desktop,ICU,0,11,0,,Normal
2026-02-05 11:24:24,U202,nurse,P108,view,orthopedics,desktop,ward,0,11,0,,Normal
2026-02-04 08:23:35,U101,doctor,P020,update,cardiology,mobile,ward,0,8,1,Access from mobile device,Normal
2026-02-01 17:28:43,U102,doctor,P125,view,neurology,mobile,ICU,0,17,1,Access from mobile device,Normal
2026-02-01 14:16:12,U201,nurse,P154,view,cardiology,desktop,ward,0,14,0,,Normal
2026-02-04 08:20:38,U201,nurse,P150,view,cardiology,desktop,ICU,0,8,0,,Normal
2026-02-01 13:45:48,U301,admin,P194,view,admin,mobile,office,0,13,1,Access from mobile device,Normal
2026-02-02 08:12:55,U201,nurse,P099,view,cardiology,desktop,ward,0,8,0,,Normal
2026-02-02 10:20:09,U101,doctor,P106,update,cardiology,mobile,ICU,0,10,1,Access from mobile device,Normal
2026-02-02 08:47:47,U102,doctor,P110,view,neurology,desktop,ward,0,8,0,,Normal
2026-02-05 09:38:41,U202,nurse,P200,view,orthopedics,desktop,ICU,0,9,0,,Normal
2026-02-05 09:14:07,U201,nurse,P084,view,cardiology,mobile,ICU,0,9,1,Access from mobile device,Normal
2026-02-05 18:41:27,U301,admin,P151,export,admin,mobile,office,0,18,7,"Export action (data leakage risk), Access from mobile device",Suspicious
2026-02-04 21:54:57,U102,doctor,P165,update,neurology,mobile,ICU,0,21,4,"Access outside working hours, Access from mobile device",Suspicious
2026-02-01 12:16:58,U102,doctor,P077,update,neurology,mobile,ICU,0,12,1,Access from mobile device,Normal
2026-02-02 15:29:26,U201,nurse,P056,view,cardiology,mobile,ward,0,15,1,Access from mobile device,Normal
2026-02-02 15:46:37,U101,doctor,P072,update,cardiology,desktop,ICU,0,15,0,,Normal
2026-02-02 15:10:00,U301,admin,P168,view,admin,desktop,office,0,15,0,,Normal
2026-02-05 07:28:40,U102,doctor,P189,update,neurology,desktop,ICU,0,7,3,Access outside working hours,Normal
2026-02-05 13:07:37,U101,doctor,P172,update,cardiology,desktop,ward,0,13,0,,Normal
2026-02-02 12:46:37,U102,doctor,P071,update,neurology,desktop,ward,0,12,0,,Normal
2026-02-05 13:50:56,U202,nurse,P047,view,orthopedics,desktop,ICU,0,13,0,,Normal
2026-02-05 15:34:28,U301,admin,P183,export,admin,mobile,office,0,15,7,"Export action (data leakage risk), Access from mobile device",Suspicious
2026-02-01 15:38:57,U201,nurse,P016,view,cardiology,desktop,ICU,0,15,0,,Normal
2026-02-02 16:08:20,U202,nurse,P158,view,orthopedics,desktop,ICU,0,16,0,,Normal
2026-02-05 10:43:53,U102,doctor,P030,update,neurology,desktop,ICU,0,10,0,,Normal
2026-02-03 10:38:17,U102,doctor,P017,update,neurology,mobile,ward,0,10,1,Access from mobile device,Normal
2026-02-04 15:28:20,U301,admin,P024,view,admin,mobile,office,0,15,1,Access from mobile device,Normal
2026-02-02 11:48:02,U301,admin,P107,view,admin,mobile,office,0,11,1,Access from mobile device,Normal
2026-02-02 09:23:02,U201,nurse,P181,view,cardiology,mobile,ward,0,9,1,Access from mobile device,Normal
2026-02-05 05:02:01,U102,doctor,P174,view,neurology,desktop,ICU,0,5,3,Access outside working hours,Normal
